ReviewID,ProductID,ProductCategory,ProductName,ReviewText,Rating,ReviewDate,VerifiedPurchase,HelpfulVotes,CleanedText,Sentiment,SentimentScore,RatingSentiment,Month
REV001987,SPO1994,Sports & Outdoors,Yoga Mat,"does not match the description, quite misleading. Wish I'd read reviews first.",1,2023-09-19,Yes,3,match description quite misleading wish read reviews first,Neutral,-0.0038,Negative,2023-09
REV000652,CLO1782,Clothing,Winter Jacket,"outstanding performance, worth every penny. Five stars from me.",5,2023-12-13,Yes,0,outstanding performance worth every penny five stars me,Positive,0.7096,Positive,2023-12
REV000235,HOM1532,Home & Kitchen,Blender,"outstanding performance, worth every penny. My whole family loves it.",4,2023-05-24,Yes,2,outstanding performance worth every penny whole family loves,Positive,0.8625,Positive,2023-05
REV001405,BEA1496,Beauty,Hair Dryer,"poor quality, not worth the money at all. Asked for a refund.",2,2023-06-01,Yes,4,poor quality worth money all asked refund,Negative,-0.5812,Negative,2023-06
REV003058,BEA1562,Beauty,Lip Balm Set,"worst purchase I've made this year, do not recommend. Wish I'd read reviews first.",1,2024-09-02,Yes,4,worst purchase ve made year recommend wish read reviews first,Negative,-0.816,Negative,2024-09
REV002558,HOM1644,Home & Kitchen,Coffee Maker,perfect fit and great customer service too. Would buy again.,4,2023-03-05,Yes,3,perfect fit great customer service too buy again,Positive,0.8834,Positive,2023-03
REV000199,BOO1093,Books,Mystery Novel,"decent for the price, but not amazing. We'll see how it holds up.",3,2023-05-01,No,3,decent price amazing ll see how holds up,Negative,-0.6259,Neutral,2023-05
REV003477,SPO1830,Sports & Outdoors,Water Bottle,"excellent build quality, arrived quickly and works great. My whole family loves it.",5,2023-03-12,No,1,excellent build quality arrived quickly works great whole family loves,Positive,0.91,Positive,2023-03
REV002095,SPO1942,Sports & Outdoors,Resistance Bands,"decent for the price, but not amazing. Still testing it out.",3,2023-01-02,Yes,0,decent price amazing still testing out,Negative,-0.6259,Neutral,2023-01
REV001643,BEA1383,Beauty,Shampoo,"gets the job done, nothing more nothing less. Still testing it out.",3,2023-02-25,Yes,1,gets job done nothing more nothing less still testing out,Neutral,0.0,Neutral,2023-02
REV002840,SPO1352,Sports & Outdoors,Resistance Bands,works flawlessly and looks even better in person. Fast shipping too!,4,2023-06-15,No,1,works flawlessly looks even better person fast shipping too,Positive,0.6114,Positive,2023-06
REV000775,BEA1529,Beauty,Shampoo,"amazing value for the price, very happy with this purchase. Fast shipping too!",5,2023-11-20,Yes,0,amazing value price happy purchase fast shipping too,Positive,0.8881,Positive,2023-11
REV001098,BEA1191,Beauty,Lip Balm Set,"absolutely love this product, exceeded my expectations. Would buy again.",5,2023-09-27,Yes,2,absolutely love product exceeded expectations buy again,Positive,0.6697,Positive,2023-09
REV003987,BOO1256,Books,Business Book,"excellent build quality, arrived quickly and works great. My whole family loves it.",4,2024-04-12,Yes,3,excellent build quality arrived quickly works great whole family loves,Positive,0.91,Positive,2024-04
REV000694,SPO1761,Sports & Outdoors,Hiking Backpack,acceptable quality for casual use. Still testing it out.,3,2023-08-12,Yes,0,acceptable quality casual use still testing out,Positive,0.4767,Neutral,2023-08
REV003547,HOM1567,Home & Kitchen,Coffee Maker,"superb product, will definitely buy again. Five stars from me.",4,2023-03-30,Yes,7,superb product definitely buy again five stars me,Positive,0.7783,Positive,2023-03
REV000043,SPO1412,Sports & Outdoors,Water Bottle,"decent for the price, but not amazing. We'll see how it holds up.",3,2023-11-01,Yes,2,decent price amazing ll see how holds up,Negative,-0.6259,Neutral,2023-11
REV001095,HOM1749,Home & Kitchen,Air Fryer,"very disappointed, stopped working after a few days. Very frustrating.",1,2024-10-28,Yes,20,disappointed stopped working after few days frustrating,Negative,-0.83,Negative,2024-10
REV001448,CLO1001,Clothing,Denim Jeans,"gets the job done, nothing more nothing less. We'll see how it holds up.",3,2024-05-16,Yes,1,gets job done nothing more nothing less ll see how holds up,Neutral,0.0,Neutral,2024-05
REV003689,BOO1385,Books,Mystery Novel,"amazing value for the price, very happy with this purchase.",5,2023-02-19,Yes,2,amazing value price happy purchase,Positive,0.8805,Positive,2023-02
REV000709,HOM1797,Home & Kitchen,Blender,"not as advertised, very frustrating purchase. Would not recommend to anyone.",2,2023-07-11,Yes,0,advertised frustrating purchase recommend anyone,Negative,-0.6489,Negative,2023-07
REV001180,BEA1191,Beauty,Lip Balm Set,"does not match the description, quite misleading.",1,2024-05-30,No,8,match description quite misleading,Negative,-0.4576,Negative,2024-05
REV003096,BOO1650,Books,Sci-Fi Trilogy,"excellent build quality, arrived quickly and works great.",5,2024-10-08,Yes,2,excellent build quality arrived quickly works great,Positive,0.8316,Positive,2024-10
REV001450,BOO1697,Books,Business Book,"this is fantastic, exactly what I needed. Would buy again.",5,2024-08-27,Yes,3,fantastic exactly what needed buy again,Positive,0.5574,Positive,2024-08
REV003972,CLO1196,Clothing,Winter Jacket,"outstanding performance, worth every penny. Five stars from me.",5,2024-05-05,No,8,outstanding performance worth every penny five stars me,Positive,0.7096,Positive,2024-05
REV002195,HOM1015,Home & Kitchen,Blender,"excellent build quality, arrived quickly and works great. Fast shipping too!",5,2023-10-13,Yes,3,excellent build quality arrived quickly works great fast shipping too,Positive,0.8439,Positive,2023-10
REV000224,ELE1516,Electronics,Power Bank,"outstanding performance, worth every penny. Would buy again.",5,2023-01-19,No,5,outstanding performance worth every penny buy again,Positive,0.7096,Positive,2023-01
REV002864,BOO1738,Books,Cookbook,"terrible experience, item arrived damaged. Wish I'd read reviews first.",1,2024-08-15,Yes,3,terrible experience item arrived damaged wish read reviews first,Negative,-0.5106,Negative,2024-08
REV000690,HOM1401,Home & Kitchen,Blender,perfect fit and great customer service too. Would buy again.,5,2024-07-23,Yes,3,perfect fit great customer service too buy again,Positive,0.8834,Positive,2024-07
REV000665,BOO1184,Books,Business Book,"it's fine, though the packaging could be better. Still testing it out.",3,2023-12-30,Yes,0,fine though packaging better still testing out,Positive,0.5719,Neutral,2023-12
REV003659,SPO1620,Sports & Outdoors,Hiking Backpack,"it's okay, does the job but nothing special. We'll see how it holds up.",3,2023-11-30,No,2,okay job nothing special ll see how holds up,Negative,-0.3479,Neutral,2023-11
REV001877,SPO1273,Sports & Outdoors,Camping Tent,"absolutely love this product, exceeded my expectations. Five stars from me.",5,2023-08-25,No,2,absolutely love product exceeded expectations five stars me,Positive,0.6697,Positive,2023-08
REV002628,SPO1328,Sports & Outdoors,Hiking Backpack,"this is fantastic, exactly what I needed. My whole family loves it.",4,2023-08-03,No,0,fantastic exactly what needed whole family loves,Positive,0.8074,Positive,2023-08
REV001437,SPO1146,Sports & Outdoors,Camping Tent,"absolutely love this product, exceeded my expectations.",4,2023-11-04,Yes,7,absolutely love product exceeded expectations,Positive,0.6697,Positive,2023-11
REV002694,CLO1462,Clothing,Cotton T-Shirt,"reasonable quality, similar to other products in this range. We'll see how it holds up.",3,2023-05-12,No,0,reasonable quality similar other products range ll see how holds up,Neutral,0.0,Neutral,2023-05
REV001740,BEA1953,Beauty,Lip Balm Set,perfect fit and great customer service too. My whole family loves it.,5,2023-07-04,No,0,perfect fit great customer service too whole family loves,Positive,0.9325,Positive,2023-07
REV002446,HOM1632,Home & Kitchen,Non-Stick Pan Set,"excellent build quality, arrived quickly and works great.",5,2024-09-21,Yes,6,excellent build quality arrived quickly works great,Positive,0.8316,Positive,2024-09
REV003732,CLO1229,Clothing,Winter Jacket,"amazing value for the price, very happy with this purchase. My whole family loves it.",4,2024-09-28,Yes,9,amazing value price happy purchase whole family loves,Positive,0.9312,Positive,2024-09
REV003840,SPO1663,Sports & Outdoors,Resistance Bands,"great quality and works perfectly, highly recommend.",5,2024-12-17,Yes,0,great quality works perfectly highly recommend,Positive,0.902,Positive,2024-12
REV000429,HOM1348,Home & Kitchen,Vacuum Cleaner,   <br>  ,5,2024-03-01,No,0,,Neutral,0.0,Positive,2024-03
REV002992,BEA1571,Beauty,Shampoo,"gets the job done, nothing more nothing less. Still testing it out.",3,2023-10-02,Yes,0,gets job done nothing more nothing less still testing out,Neutral,0.0,Neutral,2023-10
REV002074,SPO1566,Sports & Outdoors,Resistance Bands,"superb product, will definitely buy again. Five stars from me.",4,2024-04-05,Yes,0,superb product definitely buy again five stars me,Positive,0.7783,Positive,2024-04
REV002677,HOM1601,Home & Kitchen,Blender,"terrible experience, item arrived damaged. Asked for a refund.",1,2024-04-03,Yes,11,terrible experience item arrived damaged asked refund,Negative,-0.7184,Negative,2024-04
REV002351,CLO1845,Clothing,Winter Jacket,"excellent build quality, arrived quickly and works great. My whole family loves it.",5,2024-10-09,Yes,1,excellent build quality arrived quickly works great whole family loves,Positive,0.91,Positive,2024-10
REV001963,ELE1657,Electronics,Smartwatch,perfect fit and great customer service too. Fast shipping too!,5,2024-06-27,Yes,6,perfect fit great customer service too fast shipping too,Positive,0.8908,Positive,2024-06
REV002140,BOO1432,Books,Sci-Fi Trilogy,perfect fit and great customer service too.,4,2023-11-05,Yes,4,perfect fit great customer service too,Positive,0.8834,Positive,2023-11
REV001017,BEA1736,Beauty,Shampoo,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2023-09-04,Yes,6,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2023-09
REV001728,BOO1952,Books,Mystery Novel,"great quality and works perfectly, highly recommend.",4,2024-02-14,Yes,0,great quality works perfectly highly recommend,Positive,0.902,Positive,2024-02
REV003231,BOO1605,Books,Mystery Novel,"regret buying this, quality is really bad. Asked for a refund.",1,2023-04-24,Yes,2,regret buying quality bad asked refund,Negative,-0.7645,Negative,2023-04
REV002397,BEA1153,Beauty,Lip Balm Set,"this is fantastic, exactly what I needed. My whole family loves it.   <br>  ",4,2024-10-20,No,13,fantastic exactly what needed whole family loves,Positive,0.8074,Positive,2024-10
REV001124,ELE1726,Electronics,Laptop Stand,"regret buying this, quality is really bad. Would not recommend to anyone.",1,2024-12-07,Yes,0,regret buying quality bad recommend anyone,Negative,-0.8273,Negative,2024-12
REV002618,BOO1222,Books,Business Book,"it's fine, though the packaging could be better. Might update this review later.",3,2023-02-17,No,0,fine though packaging better might update review later,Positive,0.5719,Neutral,2023-02
REV003371,SPO1086,Sports & Outdoors,Resistance Bands,"not bad, not great, just an average item.",3,2024-03-24,Yes,0,bad great average item,Positive,0.6754,Neutral,2024-03
REV000598,HOM1122,Home & Kitchen,Coffee Maker,"absolutely love this product, exceeded my expectations. Five stars from me.",5,2024-05-29,Yes,4,absolutely love product exceeded expectations five stars me,Positive,0.6697,Positive,2024-05
REV001726,BEA1701,Beauty,Face Moisturizer,"very disappointed, stopped working after a few days. Wish I'd read reviews first.",1,2024-03-20,Yes,4,disappointed stopped working after few days wish read reviews first,Negative,-0.4351,Negative,2024-03
REV003757,BOO1750,Books,Cookbook,works flawlessly and looks even better in person. Would buy again.,5,2024-02-20,Yes,2,works flawlessly looks even better person buy again,Positive,0.5719,Positive,2024-02
REV000588,ELE1800,Electronics,Bluetooth Speaker,acceptable quality for casual use. Might update this review later.,3,2024-02-13,Yes,0,acceptable quality casual use might update review later,Positive,0.4767,Neutral,2024-02
REV000667,HOM1602,Home & Kitchen,Non-Stick Pan Set,"outstanding performance, worth every penny. My whole family loves it.",5,2023-10-17,Yes,4,outstanding performance worth every penny whole family loves,Positive,0.8625,Positive,2023-10
REV000018,BOO1858,Books,Mystery Novel,"does not match the description, quite misleading.",1,2024-12-11,Yes,0,match description quite misleading,Negative,-0.4576,Negative,2024-12
REV003635,SPO1464,Sports & Outdoors,Hiking Backpack,"this is fantastic, exactly what I needed. Five stars from me.",5,2023-06-27,Yes,2,fantastic exactly what needed five stars me,Positive,0.5574,Positive,2023-06
REV001956,BOO1800,Books,Cookbook,"excellent build quality, arrived quickly and works great. Would buy again.",5,2024-01-16,No,0,excellent build quality arrived quickly works great buy again,Positive,0.8316,Positive,2024-01
REV002669,ELE1649,Electronics,Smartwatch,"absolutely love this product, exceeded my expectations.",4,2023-01-30,Yes,3,absolutely love product exceeded expectations,Positive,0.6697,Positive,2023-01
REV002113,HOM1511,Home & Kitchen,Air Fryer,perfect fit and great customer service too. Five stars from me.,5,2023-04-02,No,0,perfect fit great customer service too five stars me,Positive,0.8834,Positive,2023-04
REV001255,CLO1099,Clothing,Cotton T-Shirt,"gets the job done, nothing more nothing less. We'll see how it holds up.",3,2024-06-17,No,1,gets job done nothing more nothing less ll see how holds up,Neutral,0.0,Neutral,2024-06
REV002736,HOM1460,Home & Kitchen,Blender,"does not match the description, quite misleading. Very frustrating.",2,2024-01-01,Yes,2,match description quite misleading frustrating,Negative,-0.7543,Negative,2024-01
REV001498,BEA1872,Beauty,Lip Balm Set,"not bad, not great, just an average item.",3,2023-08-21,Yes,0,bad great average item,Positive,0.6754,Neutral,2023-08
REV001344,BEA1126,Beauty,Lip Balm Set,"broke within a week, waste of money.",2,2023-08-14,Yes,3,broke within week waste money,Negative,-0.6808,Negative,2023-08
REV001770,BEA1498,Beauty,Lip Balm Set,"gets the job done, nothing more nothing less. Might update this review later.",3,2024-11-21,Yes,1,gets job done nothing more nothing less might update review later,Neutral,0.0,Neutral,2024-11
